CL_name	Type	Site	Histology	Erlotinib	Rapamycin	Sunitinib	Paclitaxel	Sorafenib	Imatinib	Crizotinib	Dasatinib	Bortezomib	Lapatinib	Doxorubicin___133	Doxorubicin___1386	Etoposide	Gemcitabine___135	Gemcitabine___1393	Mitomycin-C	Vinorelbine	Bicalutamide___150	Bicalutamide___1502	Ponatinib	5-Fluorouracil	Bexarotene	Bleomycin	Pazopanib	Ruxolitinib	Idelalisib	Cabozantinib	Belinostat	Alectinib	Pemetrexed	Panobinostat	Vinblastine	Cisplatin___1005	Cisplatin___1496	Cytarabine	Docetaxel	Methotrexate	Tretinoin	Gefitinib	Vorinostat	Nilotinib	Temsirolimus	Olaparib___1017	Olaparib___1495	Bosutinib	Lenalidomide	Axitinib	Afatinib___1032	Afatinib___1377	Vismodegib	Palbociclib	Cetuximab	Rucaparib	Tamoxifen	Trametinib	Dabrafenib	Temozolomide	Fulvestrant	SN-38___1490	SN-38___1494
753616	solid	autonomic_ganglia	neuroblastoma	0.726905381214545	0.940967709655333	0.992745690267111	0.042250601474397	0.2499880753565	0.744422344830001	0.960153566700767	0.859096432422468	0.033368518817141	0.844719415307802	0.114497675266411	0.062834441446575	0.301348987401731	0.00428998330156272	0.000855339123735588	0.489712271703318	0.0882192994528853	0.858380128152037	0.981603342613032	0.975416710349633	0.114777988887047	0.953698459044454	0.159623806791559	0.471461624265496	0.982845199756979	0.966720789115872	0.923188899585623	0.0120652407528696	0.976773785149075	0.0415349944886739	0.221202103410198	0.256140634618373	0.497716084580807	0.772048143917431	0.0137448895022846	0.00098254711296486	0.688988952199026	0.970898269320448	0.810244227063948	0.647576376478405	0.928655045692671	0.228314609912676	0.840339116571247	0.919800026741406	0.98434180032061	0.971959735637938	0.950558705924077	0.977854880208437	0.999613032226505	0.802649098329307	0.867467923938622	0.998188859406316	0.928331912280244	0.996874848902109	0.949588024991174	0.970683648139997	0.936566715883492	0.999366732524219	0.00196964868720484	0.0654349105419011
753618	solid	autonomic_ganglia	neuroblastoma	0.885147281068884	0.947205085817436	0.993299156633287	0.0192704711343922	0.155556332103265	0.73154416743515	0.87718537005131	0.885280611174187	0.00219160820035214	0.815185808188631	0.0655241625264473	0.00907487995403822	0.15053832530093	NA	3.18395810871008e-05	0.209096497915444	0.0842310972889814	0.873421878919512	0.981843753556484	0.980227418180129	0.00139599584857608	0.939549835422102	0.0309446267008683	0.275200762431659	0.980637972354828	0.981807034979577	0.756303874947901	0.0012100889033545	0.981030119258664	0.00148954785113309	0.0949484795259984	0.350452938127318	0.495605326937993	0.223557818587904	0.00409704515764153	0.000230904256701359	NA	0.893336810591362	0.946263814075996	0.498575372500895	0.956765360197697	0.0178556855987386	0.498317067715363	0.514323909969402	0.935926540159217	0.971349835645845	0.955143035536232	0.971561410329006	0.999660348618372	0.655280485533034	0.546470240293293	0.99718977595297	0.25744250754063	0.998530208812343	0.895406619729719	0.934184313711736	0.894882724442267	0.999440777537479	0.0336914130989282	0.0237999651741652
753620	solid	autonomic_ganglia	neuroblastoma	0.880821705198825	0.98277074904142	0.996189815971082	0.0273601680225288	0.381028325338941	0.705510635019302	0.959919893375299	0.924157811497744	0.0823905288215957	0.832035282788244	0.0811157650782508	0.0495726112204204	0.201508113234009	0.00190194352696638	0.0004221411018972	0.135858841626997	0.164638789116069	0.872704165575144	0.975791320619689	0.922046943407394	0.022016118011205	0.943638609516442	0.0178742668310868	0.236678970377776	0.969956980349102	0.970233722261143	0.735080266599256	0.0222209342237297	0.954714766991706	0.0127856307375043	0.14059914880378	0.825653891132374	0.456601990077287	0.262325823645387	0.00457372912622001	0.00687860531371787	0.208402198303598	0.988224769942751	0.942566324358471	0.615978116216023	0.962659607733223	0.529003021455985	0.83531878621561	0.719198592569982	0.981777762676302	0.968894490996409	0.950274281371271	0.987342921115071	0.999156530529663	0.801956138907049	0.818378682471472	0.997023413877446	0.795880793310232	0.996987343908057	0.906856981108904	0.953376201827827	0.897513988845201	0.998274809967219	0.0368533586774876	0.0499108203839713
753621	solid	oesophagus	carcinoma	0.118898576381558	0.795496949171799	0.965487091808776	0.00570375159367187	0.326759887349299	0.656169435908116	0.942749665013255	0.3461971951728	0.00960687911182845	0.244635989593679	0.0265940467121092	0.0277009855882376	0.289670310382053	0.0712158272792955	0.0216027371837983	0.105134848575864	0.0465363651000331	0.876256362175259	0.955044877705586	0.970738099372574	0.269719251540644	0.82247320451589	0.0247531742227414	0.528099159631303	0.969855346555345	0.956549086377353	0.927086412007982	0.420305998601142	0.968746564311757	0.444914674837515	0.457213250904981	0.295653632978498	0.613950500431077	0.259623395412064	0.372536961305001	0.0024946312468046	0.241872253282967	0.976682818634851	0.819891306330381	0.512103845755336	0.91872465790123	0.402758188184697	0.823743610725427	0.883255537464792	0.901415098418592	0.832728066288396	0.960501663795058	0.82340368352029	0.979187028244703	0.74019367457034	0.995342564335252	0.972485398020719	0.600029851995553	0.99181456694865	0.909555394976117	0.762866107884721	0.895581276279911	0.995344878992202	0.173832373778807	0.224646507141891
753622	solid	oesophagus	carcinoma	0.545844823024328	0.176956802776023	0.908364254088444	0.00125815444376243	0.189203649955678	0.752179092392478	0.889530876867054	0.216174472185955	0.00399400917777004	0.439611434387186	0.0283717313520249	0.0300630156375266	0.0950240167685593	0.000579490802359195	0.000305938319604571	0.0528231087753666	0.00913881579561326	0.878032066860838	0.973967178399017	0.919713977659978	0.0589972882904695	0.896936992025123	0.00450207558596349	0.484060851081842	0.980586300072615	0.970622789370305	0.717713337390255	NA	0.965592543347294	0.115534499753823	0.274629691330772	0.406269182824658	0.792763436062599	0.12314391526669	0.0731243965648177	0.000984805139529921	0.669365111864173	0.984978267640401	0.860664748561007	0.770756576038594	0.960874888536487	0.82226831731455	0.831858342662421	0.871584023180437	0.981128356983032	0.96833383066612	0.991320337174588	0.933233387761098	0.992340949923347	0.797254881764909	0.977323470524334	0.988797932493577	0.650840874181603	0.992003778221464	0.940553553239023	0.914612826609254	0.895464569952208	0.998324277943378	0.130427090886861	0.410911029628388
753623	solid	oesophagus	carcinoma	0.650085136566097	NA	0.892700726299856	0.00225581188997537	0.402938824373747	0.784090484711257	0.947330448698995	0.115043797192756	0.00767371844986842	0.48062926020796	0.00503175439650716	0.0377350513024202	0.214182124806323	0.000572636693101036	0.00125003404981761	0.0521620124730854	0.0732722006847257	0.852984090674656	0.968565553841318	0.862300742271132	0.0502018836780254	0.748830511393161	0.00322268297657369	0.0496167854126996	0.970871013365406	0.926325093424796	0.62599506389975	0.702490991229354	0.965874776364558	0.273437277912626	0.533384658888804	0.177164164503588	0.45670272488071	0.23542825143177	0.0133460678851692	0.000696718372156013	0.662280503604578	0.971081048533822	0.792091103116988	0.659513720709624	0.922898766341284	0.253474161173028	0.761283626478038	0.549121172327984	0.940156653111219	0.959279449443072	0.982373136311903	0.897494075264111	0.996228129441992	0.613030145655028	0.866191660334075	0.99466126220918	0.651615409739836	0.99415017447472	0.67572421697989	0.755486044005852	0.877231962083135	0.993170448218556	0.0650701133705341	0.0661577046039813
905938	leukemia	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	0.91225319868293	0.940195054158213	0.985491439191869	0.00652470532199123	0.129751907841347	0.806469387861466	0.961575925903768	0.986969184409536	0.0117481216033708	0.884316896208721	0.011916838063368	0.0511395480070523	0.0617905997160892	0.000135766032328344	0.00104849675547991	0.0470691011044351	0.014708481227956	0.845793869900711	0.986117973945056	0.901006615920752	0.0145553009697857	0.557215893260805	0.0407145406353171	0.278430556097004	0.96482182344185	0.860721340150484	0.855998043945326	0.00252671336790988	0.975439698421571	0.00898189907501779	0.10125198832491	0.12910483479375	0.352478632478915	0.443436831795306	0.0293819025582347	0.00117191429612706	0.028216561406071	0.408673550954204	0.876218759680166	0.38979938123615	0.857015769279269	0.243034008512632	0.625772668493641	0.885595779474862	0.866909854512425	0.941339253247734	0.96541944984166	0.975931205461878	0.999491707242263	0.657187179236335	0.85493137723524	0.998587642171339	0.908882712092718	0.996158365799567	NA	0.891346171151835	0.851289867807331	0.99973185796572	0.111373343498789	0.0344172314006647
905940	leukemia	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	0.805627987302142	0.878508694810092	0.978610164788159	0.00459233663152081	0.169512676849885	0.0538151955377401	0.677222319056926	0.0172982540634323	0.0188516443000127	0.749430297728416	0.0611617056935859	0.0372775539566212	0.421029711010729	0.00402706570223488	0.000633204230350293	0.479320142930768	0.330781375162357	0.854711434674298	0.979609122295584	0.829130479976603	0.0473872816211692	0.960885664829587	0.157297088243596	0.262366533166258	0.976030699289553	0.884989483204336	0.215381528079905	0.00416889966102263	0.75985552467495	0.0665310732154679	0.224453176603333	0.511424307038164	0.699121173035491	0.363155743111099	0.0564422526269892	0.00407683440881834	0.564702317195927	0.980838139779849	0.907651176734178	0.684933917226384	NA	0.387485978074293	0.813834014401517	0.845150012697191	0.86255626676221	0.946621031364359	0.839744936021234	0.991804080179042	0.998647899580541	0.621534831282934	0.993173287465175	0.997222435905064	0.907822953265531	0.994806935037373	0.794597660796737	0.651783141809751	0.830301983808516	0.997851409950161	0.131097737598311	0.276164667771649
905941	solid	lung	carcinoma	0.869905598959396	0.987107209511104	0.997586161900746	0.0564127107084588	0.670552382906636	0.705907051993536	0.954738767601277	0.940561093158377	0.190391451843824	0.767859666234218	0.0348950482323734	0.0279798108040861	0.15479603734814	0.00254441889641244	0.000956603828151659	0.236800083837772	0.0232076953967345	0.884867191336305	0.987978582705587	0.936719907945334	0.0339480161272057	0.958552908525265	0.0607826828314697	0.183561940175996	0.990419793733601	0.971588117122085	0.637313718557299	0.00299456914539853	0.986667309747767	0.00705428111558593	0.225335274483696	0.241721290415924	0.675036655577158	0.455874092554044	0.0307539185137631	0.000504150427417693	0.497832037615214	0.980228438861338	0.879781832261372	0.930877918685219	0.960057735100302	0.473177937239426	0.744161244174869	0.794070237826584	0.987644406159128	0.973376374727744	0.982045250136623	0.993740856653323	0.999348491274312	0.793948698417672	0.989880489404848	0.996130099267633	0.676001179498996	0.998729983252512	0.985684822447548	0.918608239577265	0.910611292701818	0.999572173560466	0.116978813972137	0.11027947177155
905942	solid	lung	carcinoma	0.893603520019738	0.98863591630379	0.993374663959183	0.0810992966234965	0.455084548055911	0.77085893482827	0.96661936757393	0.980647132261373	0.024203071911277	0.685332267208761	0.0384414559841059	0.00481734671939293	0.250292245732396	0.00142206379903642	2.2724905770044e-05	0.356155165475729	0.0586197770176307	0.864982322983727	0.979876745957768	0.97927298418141	0.0697854796313966	0.955632777090518	0.00346071883053889	0.255009219439232	0.971720464980866	0.982330252545556	0.84996903406579	0.00574411754318294	0.937961796843735	0.0369372229677665	0.371260590353379	0.117020006658277	0.268287939779966	0.0623287080976478	0.00369949753067667	0.000665970914231928	0.141844569733334	0.958276827762971	0.946450034684609	0.62343107343063	0.939338278829649	0.168669315932572	0.510005985622623	0.530482876610092	0.871588391949286	0.973482351110242	0.960233943963683	0.988713409653503	0.999366664436336	0.652520469752473	0.975902060413219	0.996341371661749	0.74092145215776	0.998569900614769	0.849868763617529	0.869447340262119	0.906912345312527	0.998303503968959	0.163570356546597	0.0947436656326962
905952	leukemia	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	0.84902099804336	0.49574651305241	0.976340192947763	0.00245897166134024	0.400249217229351	0.736997131395858	0.904153459936265	0.958540603710018	0.00868499466127992	0.801833354308981	0.00257704083470756	0.00400231931585859	0.00503345126159693	0.00017584561698325	0.00029051806003666	0.0251267665903633	0.00519059405633437	0.834046796241409	0.985988284991297	0.941449970761772	0.0225122568159751	0.71776330193452	0.00087104962827167	0.334567556862343	0.979857772457266	0.504138243915504	0.575943125430939	0.000770219740403033	0.966609795484236	0.00378776407913139	0.113030198445143	0.0958704135740103	0.349102992780118	0.628579098856009	NA	0.00132127052111453	0.017751466251351	0.885002772228051	0.6510186736145	0.420438482753724	0.831888866383388	NA	0.355535246535898	0.675658049282004	0.864882614878947	0.863111582749306	0.929170406363763	0.975207077599504	0.999232730568668	0.371660209954646	NA	0.99832103460085	0.666908546063032	0.991517580719477	0.995289114494396	0.641907074579956	0.727021542455871	0.999524176735511	0.000288306895527057	0.00739263953021652
905955	solid	skin	malignant_melanoma	0.88694613572647	0.920762274208899	0.990507179602241	0.22845449510603	0.764271584994794	0.802418747498439	0.94862303552875	0.940582747415464	0.0870636574948154	0.828272325919525	0.0662745870468813	0.0304453692990039	0.475696779610296	0.0475094082703933	0.00088566093124598	0.615303724235244	0.0301562099657793	0.83766919497473	0.987473811041065	0.85789648833943	0.295394418676523	0.87230344713135	0.029392961362089	0.399365916661541	0.973394728038157	0.959588142826663	0.924226645537311	0.0509555365449917	0.964663375150636	0.450744281833953	0.259919495646278	0.162408845620382	0.560872929918379	0.565513280453031	0.0284378957944212	0.00270521546340252	0.757171934137135	0.980341969813938	0.936659269872597	0.44369220963742	0.908784093903787	0.240836788193476	0.828375562869426	0.868778038534881	0.773741330838873	0.956769817925956	0.950376543304266	0.985948905316905	0.998626211934634	0.77375947583233	0.956858370297351	0.990277989408977	0.901698457920642	0.998207979680187	0.162050819512587	0.400830049097837	0.954515677659551	0.997969451399638	0.10907462587467	0.160414655525503
905958	leukemia	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	0.836655578558948	0.831166241911752	0.979823745337089	0.000151760284450742	0.295005326551383	0.731207549853382	0.773961719351349	0.850253110246898	0.000471699541924719	0.616344012901197	0.000557127634671417	0.000184961671456541	0.00163688247107496	5.34722239836638e-05	1.21909256725061e-05	0.00848074126810616	0.00127795513436846	0.850141041080063	0.982948206966681	0.932169474339299	0.00131319934118024	0.906506451239596	0.000218448054017051	0.205635880355396	0.97535603450747	0.858164582218091	0.513512835420044	0.000112542083834821	0.884753896604672	1.23713558349836e-05	0.0355682808656617	0.0738934738279721	0.105856011952591	0.243595264397745	0.000212550366704645	0.000202196435749369	0.00565186230379033	0.992167405809429	0.92248536261749	0.328922050025723	0.876813803899738	0.00708561992583401	0.369717682482297	0.385144266942999	0.877536792136866	0.950613124149714	0.949088787128599	0.99463763923367	0.999590549671761	0.540477418525751	0.7882056371527	0.999427074965185	0.864391676897163	0.997266741977559	0.996024113518595	0.542711428353248	0.774563332184151	0.999702201062922	3.01045846812231e-05	0.00250129425619683
905964	myeloma	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	0.87179772891401	0.119208367122416	0.973645230728994	0.00139848557979116	0.156621158373111	0.716122725555236	0.836641245872483	0.977877768515007	0.00830298201916546	0.839898321092027	0.0272408925960156	0.0121114112030262	0.325660815714415	0.000194253567542768	0.000105831590759831	0.360360998318949	0.0129986837315557	0.781265408498297	0.988031832038945	0.97686022873752	0.00235178597854957	0.938382354975499	0.332237237449322	0.341937634150571	0.98213617979394	0.929628609036901	0.851067780824936	0.00199114997129468	0.879981120538441	0.00862493353312466	0.094600866412013	0.0842904679863233	0.535261172521674	0.642689940190501	0.125008862286512	0.000566794293261008	0.0288360602368656	0.244080958734448	0.655883039261888	0.360022619017628	0.714202601915686	0.00654160241571489	0.255865204656318	0.876828987557233	0.858414762264502	0.832848703110135	0.950497331710072	0.964726856876977	0.999415577167122	0.338395044567186	0.851290400551117	0.998575387670821	0.887229317761886	0.99651535537176	0.971282679881237	0.838337432735297	0.900440440460584	0.997985804329896	0.0129367208205425	0.0999331632460018
